Temperature;Humidity;Latitud;Longitud;Brix;Acidez;Agua;Índice padurez;Calibre;Fertilizantes;Primavera;Verano;Otoño;Invierno;ID;Frescura
18.0;50.0;36.86016570451937;-2.5962967671674826;9.22;0.8;88.36;12.6;6;1;1;0;0;1;6;1
18.0;50.0;36.86408863525687;-2.346294660975639;7.8;0.52;87.42;18.71;1;0;1;0;1;1;5;0
18.0;50.0;37.15409242098349;-2.712187178544623;2.88;0.3;97.71;13.16;12;0;1;0;1;1;16;0
18.0;50.0;37.101589436322776;-2.379111221500135;5.26;0.31;94.11;14.49;6;1;1;1;1;1;11;1
18.0;50.0;37.0745879078108;-2.347155862353445;8.31;0.55;84.01;16.84;3;0;1;0;1;1;5;1
18.0;50.0;36.948640637542006;-2.321527628215432;6.04;0.46;96.17;15.42;8;1;1;0;1;1;3;1
18.0;50.0;37.109229581120765;-2.5633614810247547;6.18;0.8;86.05;13.2;5;0;1;0;0;1;13;0
18.0;50.0;37.008435326950455;-2.209585964120763;7.3;0.9;83.8;8.67;1;1;1;0;1;1;15;0
18.0;50.0;36.992998728173866;-2.612911760642247;7.09;0.38;94.55;13.53;9;1;1;1;0;1;10;1
18.0;50.0;36.94124066277943;-2.7944371433009243;5.03;0.44;96.12;14.18;10;0;1;0;0;1;1;1
18.0;50.0;36.8467764838266;-2.63125047210368;5.03;0.41;96.35;12.91;8;0;1;0;0;1;1;1
18.0;50.0;37.027112444575714;-2.251450684841351;6.5;0.5;96.59;13.38;8;0;1;0;1;1;3;1
18.0;50.0;37.08320749802861;-2.760855226479596;5.05;0.3;93.47;13.23;6;0;1;1;1;1;11;1
18.0;50.0;36.74181180611699;-2.431062540589747;7.34;0.63;87.43;10.93;2;0;1;0;1;1;14;0
18.0;50.0;37.01420943209887;-2.4888719183184;5.15;0.32;94.5;14.84;8;0;1;1;1;1;11;1
18.0;50.0;36.997795069318;-2.365607552057495;4.04;0.28;97.47;14.6;8;0;0;0;1;1;12;1
18.0;50.0;36.81374342991051;-2.7158640434972585;7.49;0.64;92.25;13.8;9;0;1;0;1;1;8;1
18.0;50.0;37.09424283134079;-2.4649264479037383;5.07;0.3;94.75;13.88;6;1;1;1;1;1;11;1
18.0;50.0;36.79743219124074;-2.2335141123259907;7.35;0.38;94.79;13.03;7;0;1;1;0;1;10;1
18.0;50.0;37.11643348962338;-2.4623056704899486;5.48;0.42;95.06;11.52;6;1;1;0;1;1;9;0
18.0;50.0;36.900238237479215;-2.381835758781397;6.62;0.48;94.49;12.7;7;0;1;0;1;1;17;1
18.0;50.0;37.16757618937295;-2.342407077778875;5.63;0.37;93.46;14.89;6;1;1;1;1;1;4;1
18.0;50.0;37.06349327832215;-2.651621360438749;7.62;0.8;88.2;13.13;5;0;1;0;0;1;6;1
18.0;50.0;37.16591083544444;-2.3941547512672448;3.82;0.3;95.74;13.33;9;0;1;1;0;1;7;0
18.0;50.0;36.79957949574506;-2.7295155884588578;5.18;0.41;95.43;11.87;8;1;1;0;1;1;9;0
18.0;50.0;37.07164189302576;-2.773641567606461;7.22;0.69;86.77;10.8;2;0;1;0;1;1;14;0
18.0;50.0;36.91632678927993;-2.389626080570621;6.46;0.52;94.55;13.81;6;0;1;0;1;1;17;1
15.0;40.0;36.96133650008102;-2.322049321253487;6.84;0.4;94.5;13.51;7;0;1;1;0;1;10;1
15.0;40.0;37.076188446751246;-2.2208554186131644;8.3;0.64;94.39;12.65;6;1;1;0;1;1;8;1
15.0;40.0;37.01416065024479;-2.740710430173825;7.08;0.32;94.91;14.58;7;1;1;1;0;1;10;1
15.0;40.0;36.99828875193624;-2.259139500456646;3.51;0.28;97.44;17.61;8;0;0;0;1;1;12;1
15.0;40.0;37.05800723405066;-2.6832382880322365;3.02;0.3;97.77;12.64;11;0;1;0;1;1;16;0
15.0;40.0;36.832790786847376;-2.477806193107222;7.63;0.8;87.12;12.18;8;0;1;0;0;1;6;1
15.0;40.0;37.10703812178418;-2.284421031377494;5.37;0.31;93.96;14.77;7;0;1;1;1;1;11;1
15.0;40.0;36.86792251052326;-2.216640428763513;5.15;0.42;96.57;12.87;8;1;1;0;0;1;2;1
15.0;40.0;37.12065932183148;-2.4781312937554603;6.43;0.42;94.81;14.06;7;0;1;0;1;1;17;1
15.0;40.0;37.06144010166663;-2.5644063703723683;7.15;0.34;94.76;13.2;7;0;1;1;0;1;10;1
15.0;40.0;37.19943325410456;-2.425109348523332;5.08;0.42;96.88;13.61;11;1;1;0;0;1;1;1
15.0;40.0;37.130417857259566;-2.494237922124663;8.75;0.8;85.4;12.89;8;1;1;0;0;1;6;1
15.0;41.0;37.10966709234724;-2.4352354935422977;7.63;0.45;84.71;17.17;2;0;1;0;1;1;5;0
15.0;41.0;37.11470022535386;-2.3075705903891195;3.47;0.3;97.66;13.16;11;0;1;0;1;1;16;0
15.0;41.0;37.1205917379783;-2.313596184565574;5.1;0.32;93.57;14.8;8;0;1;1;1;1;11;1
15.0;41.0;37.18168853996654;-2.567166196851176;7.16;0.64;86.62;11.28;3;0;1;0;1;1;14;0
15.0;41.0;37.0962031472403;-2.7069323627640283;5.27;0.32;94.05;12.17;8;0;1;1;1;1;11;0
15.0;41.0;36.97074850885336;-2.6109379658234264;6.79;0.41;94.1;12.99;7;1;1;0;1;1;17;1
15.0;41.0;37.13675463744478;-2.230402338791229;7.22;0.66;93.98;11.53;8;1;1;0;1;1;8;1
15.0;41.0;36.70867167906357;-2.2397749040915893;6.87;0.49;94.63;12.33;6;1;1;0;1;1;17;1
15.0;41.0;37.10222234671591;-2.5545535987925696;3.92;0.24;97.4;14.74;8;0;0;0;1;1;12;1
15.0;41.0;37.1896966665806;-2.437377476643497;5.06;0.31;93.76;12.6;6;1;1;1;1;1;11;0
15.0;41.0;36.80170705516909;-2.3310465166010657;6.24;0.42;96.01;12.22;9;0;1;0;1;1;3;1
15.0;41.0;36.958149016219245;-2.532902125359544;5.25;0.37;92.57;13.43;7;0;1;1;1;1;4;1
15.0;41.0;36.82957077843094;-2.374355051451348;6.03;0.37;96.16;15.43;8;0;1;0;1;1;3;1
15.0;41.0;36.87234379182523;-2.6913869317379207;6.04;0.54;94.11;12.2;7;0;1;0;1;1;17;1
15.0;41.0;36.966110246446696;-2.6565557785835705;5.1;0.44;96.05;13.51;10;0;1;0;0;1;1;1
15.0;41.0;37.04746104895208;-2.67001635038106;7.82;0.53;88.15;16.55;2;0;1;0;1;1;5;1
15.0;41.0;36.88520881057708;-2.3208327675231017;8.46;0.72;94.7;10.31;6;1;1;0;1;1;8;1
15.0;41.0;36.74599907922868;-2.749272113273971;6.31;0.32;93.42;12.52;7;0;1;1;1;1;4;1
15.0;41.0;36.78259515019425;-2.3768796873499665;7.2;0.64;87.05;11.08;2;0;1;0;1;1;14;0
15.0;41.0;36.89927636466821;-2.2881175046949926;6.46;0.8;89.54;13.9;7;0;1;0;0;1;13;1
15.0;41.0;36.72900520291096;-2.491754976050946;6.02;0.36;96.33;14.35;10;0;1;0;1;1;3;1
15.0;41.0;36.73197290608503;-2.27894443880344;7.63;0.48;84.05;19.66;1;1;1;0;1;1;5;0
15.0;41.0;36.96768792891972;-2.358284360844819;7.82;0.9;86.32;7.81;1;0;1;0;1;1;15;0
15.0;41.0;36.93072618708933;-2.405698175157057;6.42;0.55;94.75;13.9;6;0;1;0;1;1;17;1
15.0;41.0;36.72390778952218;-2.311402719144448;7.33;0.61;87.9;10.72;2;0;1;0;1;1;14;0
15.0;41.0;37.08392051234168;-2.2818292058816967;5.17;0.43;95.99;10.18;9;1;1;0;1;1;9;0
15.0;41.0;37.11394093191406;-2.455311029544028;5.7;0.36;94.4;12.63;6;1;1;1;1;1;4;1
15.0;41.0;37.0831477580456;-2.3509860767859903;6.81;0.38;94.24;14.54;7;1;1;1;0;1;10;1
15.0;41.0;37.08457471587874;-2.260001498479182;2.45;0.3;97.77;12.65;10;0;1;0;1;1;16;0
15.0;41.0;37.12451132474959;-2.554470846918;5.29;0.46;95.29;11.91;6;0;1;0;1;1;9;0
15.0;41.0;36.71982855165144;-2.641683495826119;5.16;0.31;94.83;12.82;6;1;1;1;1;1;11;1
15.0;41.0;36.81746399865288;-2.3797490731120137;6.22;0.8;89.31;14.46;6;0;1;0;0;1;13;1
15.0;41.0;36.94592017989668;-2.4338814133724367;5.36;0.43;96.98;13.34;10;0;1;0;0;1;1;1
15.0;41.0;36.747787638638464;-2.334132641642422;6.33;0.5;96.23;14.88;8;0;1;0;1;1;3;1
15.0;41.0;36.89088067944556;-2.766558855456144;6.7;0.8;85.88;13.36;7;0;1;0;0;1;13;1
15.0;41.0;36.98248539558152;-2.2339491611992486;7.52;0.8;88.57;12.14;6;0;1;0;0;1;6;1
15.0;41.0;36.77934212079931;-2.633359150764389;5.43;0.35;94.96;13.63;7;1;1;1;1;1;4;1
15.0;41.0;36.81808396167427;-2.363228605534576;6.78;0.76;88.11;8.45;1;1;1;0;1;1;15;0
15.0;41.0;36.716944016042994;-2.591663309667474;8.25;0.8;89.59;14.81;5;0;1;0;0;1;6;1
15.0;41.0;36.89225614039948;-2.480140003814978;3.18;0.3;97.72;13.04;9;1;1;0;1;1;16;0
15.0;41.0;36.752652996230005;-2.6889125698466905;6.9;0.42;94.37;12.05;7;1;1;0;1;1;17;1
15.0;41.0;36.867648941076766;-2.5776457865554683;5.2;0.43;96.11;13.59;9;0;1;0;0;1;1;1
15.0;41.0;37.04431647545587;-2.4613536740466544;5.28;0.3;92.38;12.31;7;0;1;1;1;1;4;0
15.0;41.0;37.05755052887416;-2.6779155981293528;3.72;0.3;95.82;13.92;13;0;1;1;0;1;7;1
15.0;41.0;37.19385616853793;-2.718179270250475;6.77;0.86;90.09;9.43;2;0;1;0;1;1;15;0
15.0;41.0;37.01667780390103;-2.5652091104751293;3.92;0.3;95.75;12.8;11;0;1;1;0;1;7;0
15.0;41.0;36.83170680367465;-2.519586374663884;5.12;0.42;96.31;14.23;10;0;1;0;0;1;2;1
15.0;41.0;36.7255352458354;-2.3931973761276413;6.09;0.44;96.78;13.59;10;0;1;0;1;1;3;1
15.0;41.0;36.73581794103124;-2.429628925567102;2.57;0.3;97.65;12.49;8;0;1;0;1;1;16;0
15.0;41.0;37.01506280010482;-2.365366250185004;6.62;0.8;89.8;14.99;7;0;1;0;0;1;13;1
15.0;41.0;37.13982626778038;-2.717969253686742;8.01;0.54;84.62;18.01;2;0;1;0;1;1;5;1
15.0;41.0;37.04977553484518;-2.502908749508985;5.42;0.44;96.72;14.2;8;0;1;0;0;1;1;1
15.0;41.0;36.70354839899098;-2.4855431031495714;5.44;0.44;95.27;11.57;6;0;1;0;1;1;9;0
15.0;41.0;36.79526243189631;-2.3440504426741606;5.16;0.34;93.25;12.92;7;0;1;1;1;1;11;1
15.0;41.0;36.70587756537883;-2.386058195869968;5.44;0.43;96.3;14.16;9;0;1;0;0;1;1;1
15.0;41.0;36.97050979719778;-2.6801259339204586;7.31;0.62;86.42;10.97;2;1;1;0;1;1;14;0
15.0;41.0;36.896444950761165;-2.358879117220644;3.94;0.3;95.72;14.06;9;1;1;1;0;1;7;1
15.0;41.0;37.00360755156532;-2.429248670571096;7.88;0.74;83.43;8.57;3;1;1;0;1;1;15;0
15.0;41.0;37.05843557156548;-2.6658287792914903;2.88;0.3;97.7;12.3;10;0;1;0;1;1;16;0
15.0;41.0;37.06754635203041;-2.6083213145732214;5.13;0.44;96.79;13.24;10;1;1;0;0;1;1;1
15.0;41.0;36.87778182232366;-2.3025350566902034;6.56;0.54;94.28;13.23;6;1;1;0;1;1;17;1
15.0;41.0;37.10857226085875;-2.5868893811695925;5.16;0.38;94.69;12.51;7;0;1;1;1;1;4;0
15.0;41.0;37.141999809303954;-2.5893526823789923;8.96;0.8;89.62;14.82;5;0;1;0;0;1;6;1
15.0;41.0;37.14575851571381;-2.256291796900221;6.45;0.49;96.34;14.86;10;0;1;0;1;1;3;1
15.0;41.0;37.14309067355708;-2.397726783058828;8.97;0.63;94.28;11.46;8;0;1;0;1;1;8;1
15.0;41.0;36.783062401737496;-2.64931802262272;5.06;0.41;96.62;14.15;10;0;1;0;0;1;1;1
15.0;41.0;37.16493682279056;-2.5142683946384405;6.95;0.64;86.03;11.02;3;0;1;0;1;1;14;0
15.0;41.0;37.09403670892695;-2.3726325336401866;6.48;0.8;87.94;13.73;6;0;1;0;0;1;13;1
15.0;41.0;36.71079711393174;-2.704295879204968;3.5;0.3;97.64;12.98;10;1;1;0;1;1;16;0
15.0;41.0;36.80035457062401;-2.230986267797413;6.68;0.8;89.01;12.55;8;1;1;0;0;1;13;1
15.0;41.0;36.732160792215325;-2.2662285421454853;7.71;0.59;92.13;10.13;7;1;1;0;1;1;8;0
15.0;41.0;37.15604869707632;-2.757458804196335;8.0;0.3;94.33;13.19;9;0;1;1;0;1;10;1
15.0;41.0;36.86667555984892;-2.385667054647061;6.77;0.62;86.85;11.0;2;0;1;0;1;1;14;0
15.0;41.0;37.11801881145828;-2.7737413377402778;5.34;0.3;92.87;13.93;6;0;1;1;1;1;4;1
15.0;42.0;36.747044029157486;-2.610624629204635;3.84;0.25;97.19;16.4;8;0;0;0;1;1;12;1
15.0;42.0;37.03034414278801;-2.271855416168126;5.21;0.44;95.11;10.42;9;0;1;0;1;1;9;0
15.0;42.0;37.17224188211792;-2.742134999586407;6.32;0.35;96.18;12.91;10;0;1;0;1;1;3;1
15.0;42.0;36.88867624422817;-2.744945556942885;6.12;0.31;92.24;13.01;7;0;1;1;1;1;4;1
15.0;42.0;37.191988169978536;-2.516740713967017;3.52;0.3;97.75;13.08;11;0;1;0;1;1;16;0
15.0;42.0;36.78069633978589;-2.3413853900922312;5.27;0.42;96.97;12.07;11;0;1;0;0;1;2;1
15.0;42.0;37.11731173631143;-2.2564550072674168;5.03;0.35;93.64;12.22;7;0;1;1;1;1;4;0
15.0;42.0;37.19448144920485;-2.200638709847316;5.2;0.33;93.94;12.2;6;0;1;1;1;1;11;0
15.0;42.0;37.0747338789584;-2.226072632759149;7.07;0.61;87.33;10.74;2;0;1;0;1;1;14;0
15.0;42.0;37.06679278333804;-2.3220632036965245;6.98;0.78;84.1;8.32;1;1;1;0;1;1;15;0
15.0;42.0;36.97009597403585;-2.4411148432622967;9.75;0.8;85.82;14.66;5;1;1;0;0;1;6;1
15.0;42.0;36.76117023648098;-2.6171285129311235;5.2;0.43;96.87;14.91;8;0;1;0;0;1;2;1
15.0;42.0;36.81567227121079;-2.308640415538917;7.29;0.9;87.7;8.52;1;0;1;0;1;1;15;0
15.0;42.0;37.18215990022898;-2.7914684052981062;6.89;0.55;94.7;14.3;6;0;1;0;1;1;17;1
15.0;42.0;37.09726334617533;-2.659930233240709;3.27;0.3;97.68;12.81;10;0;1;0;1;1;16;0
15.0;42.0;37.18260931186635;-2.2609351025327165;7.08;0.63;87.97;10.76;1;1;1;0;1;1;14;0
15.0;42.0;37.05196383471871;-2.58388388118064;6.81;0.48;94.88;13.96;6;0;1;0;1;1;17;1
15.0;42.0;37.19295433650713;-2.225461976760128;6.31;0.37;93.36;13.47;6;1;1;1;1;1;4;1
15.0;42.0;36.70535916228263;-2.209070378471442;2.43;0.3;97.71;12.18;9;0;1;0;1;1;16;0
15.0;42.0;37.04010079183665;-2.456663379494373;5.24;0.35;93.36;13.29;6;0;1;1;1;1;11;1
15.0;42.0;37.04464116726235;-2.3395565868359967;5.41;0.41;96.27;12.23;11;1;1;0;0;1;2;1
15.0;42.0;36.71182627868601;-2.232672944969127;7.72;0.51;87.76;18.65;1;0;1;0;1;1;5;0
15.0;42.0;36.81307114512189;-2.2451152250740662;7.23;0.32;94.23;14.39;8;1;1;1;0;1;10;1
15.0;42.0;37.19727830141417;-2.79761078326263;5.47;0.41;95.02;10.06;8;0;1;0;1;1;9;0
15.0;42.0;36.82726670321679;-2.5413623489060866;6.88;0.38;94.72;13.93;9;1;1;1;0;1;10;1
15.0;42.0;36.70725469969018;-2.522242215909808;6.5;0.36;94.28;14.61;9;1;1;1;0;1;10;1
15.0;42.0;36.98625285628551;-2.783215805106306;6.02;0.32;94.68;14.02;7;1;1;1;0;1;10;1
15.0;42.0;36.8202504418224;-2.7585401011388235;6.06;0.37;96.74;15.37;9;0;1;0;1;1;3;1
15.0;42.0;37.00292197076736;-2.437894753166168;6.18;0.55;94.34;12.78;6;0;1;0;1;1;17;1
15.0;42.0;37.05039228907309;-2.292701101739952;5.77;0.4;93.39;12.7;6;0;1;1;1;1;4;1
15.0;42.0;36.88170307289575;-2.244068234241845;3.09;0.3;97.76;12.91;13;0;1;0;1;1;16;0
15.0;43.0;36.90448218780321;-2.773520789952709;5.31;0.33;93.15;13.68;8;0;1;1;1;1;11;1
15.0;43.0;36.73914963185947;-2.498361211334997;5.14;0.4;95.54;10.88;9;0;1;0;1;1;9;0
15.0;43.0;37.19461635966967;-2.592805676165568;5.4;0.33;94.13;12.82;7;0;1;1;1;1;11;1
15.0;43.0;36.92239005534939;-2.4017207263692457;4.37;0.29;97.08;16.71;8;0;0;0;1;1;12;1
15.0;43.0;37.14504324797865;-2.6904541110099487;5.48;0.35;94.47;14.35;6;0;1;1;1;1;11;1
15.0;43.0;36.763542755226105;-2.7038133177983266;7.46;0.7;87.67;10.92;2;0;1;0;1;1;14;0
15.0;43.0;36.70344607300108;-2.483286400549281;4.25;0.28;97.27;14.91;9;0;0;0;1;1;12;1
15.0;43.0;36.73984894354261;-2.252190467108026;7.48;0.61;87.63;10.99;1;0;1;0;1;1;14;0
15.0;43.0;36.88617205445897;-2.206965553266858;6.19;0.34;94.82;12.52;7;0;1;1;0;1;10;1
15.0;43.0;37.05568298163019;-2.423362408741633;5.47;0.45;96.47;14.62;9;1;1;0;0;1;2;1
15.0;43.0;37.10414777179833;-2.550966410871626;6.11;0.33;94.59;12.61;9;0;1;1;0;1;10;1
15.0;43.0;36.94015763684753;-2.487579818300811;6.87;0.58;93.34;12.09;6;1;1;0;1;1;8;1
15.0;43.0;37.101568953932585;-2.44407827181675;7.33;0.3;94.21;13.01;7;0;1;1;0;1;10;1
15.0;43.0;36.82262339462874;-2.502062921067543;6.02;0.39;96.95;13.59;8;0;1;0;1;1;3;1
15.0;43.0;36.771570539153686;-2.69769235743336;6.92;0.35;94.36;12.02;7;0;1;1;0;1;10;1
15.0;43.0;37.13168006933132;-2.35987598499742;6.03;0.8;88.44;13.73;7;0;1;0;0;1;13;1
15.0;43.0;36.84933130492188;-2.247608421538182;6.32;0.35;94.91;13.08;7;1;1;1;1;1;4;1
15.0;43.0;36.74213007187029;-2.730508843157795;3.09;0.3;97.71;12.2;11;0;1;0;1;1;16;0
15.0;43.0;37.05824500315479;-2.495760963084072;5.27;0.32;93.44;14.01;6;0;1;1;1;1;4;1
15.0;43.0;36.93029718463125;-2.2678241701492454;8.89;0.43;88.47;14.87;1;0;1;0;1;1;5;0
15.0;43.0;36.8980339970088;-2.209285438936264;7.43;0.39;94.28;14.76;9;0;1;1;0;1;10;1
15.0;43.0;37.13119324053352;-2.377665366867463;6.34;0.8;88.27;13.33;8;0;1;0;0;1;13;1
15.0;43.0;36.9463147768382;-2.236941268109352;6.85;0.66;94.41;12.44;7;1;1;0;1;1;8;1
15.0;43.0;36.72245858177358;-2.572355061311286;5.53;0.41;96.44;14.31;10;0;1;0;0;1;2;1
15.0;43.0;36.719761521740274;-2.5507541835318723;5.13;0.31;93.4;12.16;7;0;1;1;1;1;11;0
15.0;43.0;36.85096856548738;-2.2840409533217176;6.93;0.64;87.61;10.79;2;1;1;0;1;1;14;0
15.0;43.0;37.12130962895056;-2.3729616044244177;6.82;0.39;94.87;12.92;9;0;1;1;0;1;10;1
15.0;43.0;36.97112745783046;-2.309633035148168;7.47;0.61;94.18;11.32;8;1;1;0;1;1;8;1
15.0;43.0;36.95386659990375;-2.384878307313652;8.26;0.49;86.89;17.48;1;0;1;0;1;1;5;0
15.0;43.0;36.78462188069496;-2.7651249894099745;5.21;0.44;96.54;14.5;8;1;1;0;0;1;2;1
15.0;43.0;36.82054279615463;-2.52370084539145;5.09;0.32;93.33;14.22;7;0;1;1;1;1;11;1
15.0;43.0;36.96231921016603;-2.683499807374904;6.31;0.58;94.83;12.76;6;1;1;0;1;1;17;1
15.0;43.0;36.72658484127362;-2.735620741500729;5.02;0.4;97.0;13.12;9;1;1;0;0;1;2;1
15.0;43.0;37.04066958544169;-2.4054541065116406;6.28;0.36;96.41;14.3;8;0;1;0;1;1;3;1
15.0;43.0;37.16366707737403;-2.764773050140592;5.13;0.35;94.56;13.81;7;0;1;1;1;1;4;1
15.0;43.0;37.01798466611642;-2.499515257855905;3.26;0.3;97.64;12.37;10;1;1;0;1;1;16;0
15.0;43.0;37.0057158040597;-2.5176263550385025;8.37;0.8;85.26;13.21;7;0;1;0;0;1;6;1
15.0;43.0;37.18428933426739;-2.791300104996516;8.03;0.9;89.92;8.12;2;0;1;0;1;1;15;0
15.0;43.0;37.14562295662189;-2.549760208381196;7.05;0.69;94.48;13.95;7;0;1;0;1;1;8;1
15.0;43.0;36.8601298186887;-2.4807240001488555;5.37;0.46;95.97;11.07;9;0;1;0;1;1;9;0
15.0;43.0;37.15382956744925;-2.290090790463911;7.35;0.8;88.87;14.03;6;0;1;0;0;1;6;1
15.0;43.0;36.92373053949997;-2.796401623967462;7.15;0.8;88.7;14.21;5;0;1;0;0;1;6;1
15.0;43.0;36.83274328980986;-2.5473589420182545;6.64;0.43;94.22;13.96;7;0;1;0;1;1;17;1
15.0;43.0;36.96041472316468;-2.2496860266071907;4.07;0.3;95.74;13.78;8;0;1;1;0;1;7;1
15.0;43.0;37.09935272554105;-2.2634080131442147;6.78;0.63;86.5;10.85;2;0;1;0;1;1;14;0
15.0;43.0;36.74068418109546;-2.4877961599055407;6.48;0.46;96.93;14.72;9;1;1;0;1;1;3;1
15.0;43.0;36.70991451181927;-2.3421622329125187;6.97;0.62;86.83;10.89;3;0;1;0;1;1;14;0
15.0;43.0;37.02025145276311;-2.526346230100785;5.17;0.33;93.25;12.98;6;0;1;1;1;1;11;0
15.0;43.0;36.88090430277256;-2.620960511134339;6.47;0.39;96.73;15.31;8;1;1;0;1;1;3;1
15.0;43.0;36.90554658522127;-2.6766800356178124;6.46;0.38;96.89;13.72;10;1;1;0;1;1;3;1
15.0;43.0;36.79778350298277;-2.427676507387029;5.36;0.35;94.63;12.6;7;1;1;1;1;1;11;1
15.0;43.0;37.078976829405136;-2.226346563603616;3.98;0.3;95.97;13.77;9;0;1;1;0;1;7;1
15.0;43.0;37.0910471614664;-2.3130026421321466;8.17;0.8;86.48;13.02;7;0;1;0;0;1;6;1
15.0;43.0;37.18683341563335;-2.6682816681169643;7.26;0.52;85.08;15.2;3;0;1;0;1;1;5;1
15.0;43.0;37.06528540192591;-2.659945952982821;7.8;0.8;89.58;14.22;8;1;1;0;0;1;6;1
15.0;43.0;36.99348942291682;-2.6540269276713966;8.43;0.53;88.71;17.23;3;0;1;0;1;1;5;1
15.0;43.0;37.0527490533738;-2.6260808521455616;6.94;0.87;81.15;8.05;3;0;1;0;1;1;15;0
15.0;43.0;36.94740392204648;-2.210051800875965;5.29;0.31;94.2;13.0;6;0;1;1;1;1;4;1
15.0;43.0;37.00028294837314;-2.221428449360546;5.17;0.33;93.35;13.47;7;0;1;1;1;1;11;1
16.0;53.0;36.84635218326761;-2.397344364816184;3.82;0.3;95.84;12.79;13;1;1;1;0;1;7;0
16.0;53.0;37.1954179993395;-2.365066310414784;7.49;0.68;86.83;11.29;2;0;1;0;1;1;14;0
16.0;53.0;37.07228833247322;-2.443373243547552;6.03;0.46;96.35;15.5;9;1;1;0;1;1;3;1
16.0;53.0;36.82866078895925;-2.7391178354613803;5.22;0.44;96.88;12.24;9;1;1;0;0;1;1;1
16.0;53.0;37.177070800974704;-2.732492580548988;6.9;0.56;94.7;13.11;7;0;1;0;1;1;17;1
16.0;53.0;36.8832236139465;-2.6592261212683;7.09;0.6;94.78;12.58;6;0;1;0;1;1;8;1
16.0;53.0;37.024627512755735;-2.45833468299153;6.08;0.8;85.9;12.65;7;0;1;0;0;1;13;0
16.0;53.0;37.08011489245055;-2.3964833670372223;6.0;0.39;92.54;13.23;6;0;1;1;1;1;4;1
16.0;53.0;37.08788787183767;-2.7179963102779308;6.96;0.67;87.01;11.09;3;1;1;0;1;1;14;0
16.0;53.0;37.0864461093609;-2.544895302940496;5.22;0.43;96.05;13.24;11;0;1;0;0;1;2;1
16.0;53.0;37.01364381806619;-2.2426758253803354;5.52;0.38;94.76;14.16;7;0;1;1;1;1;4;1
16.0;53.0;36.95152414808334;-2.7255726492017267;4.25;0.24;97.2;15.15;8;0;0;0;1;1;12;1
16.0;53.0;37.01527284471408;-2.773368641581368;8.18;0.53;84.23;16.02;3;0;1;0;1;1;5;1
16.0;53.0;36.75075023413908;-2.5404266983613333;7.42;0.6;86.86;10.74;1;0;1;0;1;1;14;0
16.0;53.0;36.92867098628638;-2.3644124511118787;7.49;0.66;86.33;10.71;1;0;1;0;1;1;14;0
16.0;53.0;36.985981385286514;-2.347254574681024;5.49;0.4;95.24;10.87;9;0;1;0;1;1;9;0
16.0;53.0;36.98990832320651;-2.7565392078330984;6.04;0.36;92.21;14.41;7;0;1;1;1;1;4;1
16.0;53.0;36.9030316339359;-2.380430039550088;3.65;0.3;97.72;12.91;12;0;1;0;1;1;16;0
16.0;53.0;36.92554645855024;-2.7821119785455606;5.4;0.4;96.63;12.03;8;1;1;0;0;1;2;0
16.0;53.0;36.92107437070922;-2.301169551379049;2.9;0.3;97.7;13.11;9;1;1;0;1;1;16;0
16.0;53.0;36.88316981533043;-2.3799380266508683;7.9;0.52;86.1;19.31;3;0;1;0;1;1;5;1
16.0;53.0;36.84768652113393;-2.354096169708667;5.0;0.5;95.6;11.16;7;1;1;0;1;1;9;0
16.0;53.0;36.903411001717664;-2.799817632811731;7.47;0.49;84.01;18.86;2;0;1;0;1;1;5;1
16.0;53.0;36.7751514333288;-2.2317483889677554;6.7;0.67;92.21;11.67;9;1;1;0;1;1;8;1
16.0;53.0;37.15200954088282;-2.346289115205267;3.38;0.3;97.6;12.35;8;0;1;0;1;1;16;0
16.0;53.0;36.76756210082401;-2.5820531989820026;8.44;0.49;87.98;17.93;2;1;1;0;1;1;5;1
16.0;53.0;36.93031985128596;-2.7600874330527243;3.88;0.27;97.41;17.08;10;1;0;0;1;1;12;1
16.0;53.0;37.12731645189299;-2.633462266518153;6.15;0.3;92.97;12.92;6;0;1;1;1;1;4;1
16.0;53.0;37.08931647569628;-2.7300128395689365;3.86;0.3;95.91;13.74;13;0;1;1;0;1;7;1
16.0;53.0;36.97128337616585;-2.736762901631865;6.69;0.73;94.57;12.78;8;0;1;0;1;1;8;1
16.0;53.0;37.17873598171221;-2.4855311512359632;5.62;0.33;93.07;13.77;6;0;1;1;1;1;4;1
16.0;53.0;36.91943774353953;-2.4113044842846603;6.4;0.47;96.32;13.65;8;1;1;0;1;1;3;1
16.0;53.0;36.8011486641542;-2.3854916240121846;6.2;0.45;96.18;15.98;8;0;1;0;1;1;3;1
16.0;53.0;36.874380125035806;-2.633214300309655;6.02;0.35;93.75;14.59;7;0;1;1;1;1;4;1
16.0;53.0;36.79802254919993;-2.756529149320422;6.85;0.77;90.12;8.81;3;0;1;0;1;1;15;0
16.0;53.0;36.81600217198456;-2.2226936799500594;7.07;0.64;87.74;11.16;1;1;1;0;1;1;14;0
16.0;53.0;37.17011389279888;-2.3584444576678982;8.27;0.54;84.52;14.29;3;0;1;0;1;1;5;1
16.0;53.0;37.02748100967061;-2.3526003777338764;6.68;0.8;86.13;14.88;5;0;1;0;0;1;13;1
16.0;53.0;37.16410504956064;-2.4419759934716523;7.29;0.61;86.95;10.93;1;0;1;0;1;1;14;0
