,Unnamed: 0.1,temperature,humidity,date,nombre_finca,Fertilizantes,latitud,longitud,Unnamed: 0,Tipo,Brix,Acidez,Agua,Índice padurez,Calibre,Primavera,Verano,Otoño,Invierno,frescura
6521,9259,13.0,60.0,2018-04-13,Lopez and Sons,No,37.161291315250416,-2.3516807917935223,9259,Cherry Redondo,6.83,0.62,87.1,10.91,2,Sí,No,Sí,Sí,False
6522,9260,13.0,60.0,2018-03-13,"Roberson, Hunter and Webb",No,36.75150800276104,-2.647233873161184,9260,Cherry Redondo,7.45,0.67,87.19,10.83,1,Sí,No,Sí,Sí,False
6523,9261,13.0,60.0,2018-01-16,Jones-Boyd,No,36.92266052856578,-2.6711592734777603,9261,Rama,5.44,0.34,93.64,12.71,7,Sí,Sí,Sí,Sí,True
6524,9262,13.0,60.0,2018-05-21,"Murphy, Myers and Mitchell",No,37.18488606423856,-2.241003027113491,9262,Larga Vida,5.17,0.43,95.73,10.6,7,Sí,No,Sí,Sí,False
6525,9263,13.0,60.0,2018-05-26,"Rodriguez, Montgomery and Valentine",No,37.08536143961575,-2.233448179500624,9263,Cherry Redondo,7.12,0.63,86.78,10.92,2,Sí,No,Sí,Sí,False
6526,9264,13.0,60.0,2018-03-27,Lopez and Sons,No,36.73410066462759,-2.4606851953510063,9264,Cherry Rama,6.62,0.93,84.63,8.56,1,Sí,No,Sí,Sí,False
6527,9265,13.0,60.0,2018-02-12,"Collins, Shields and Anthony",Sí,37.1761942712757,-2.669960880488641,9265,Raf,7.32,0.6,92.16,12.74,6,Sí,No,Sí,Sí,True
6528,9266,13.0,60.0,2018-04-01,Schneider-Rasmussen,No,36.751344219911125,-2.5331442634156063,9266,Larga Vida,5.12,0.41,95.57,10.81,6,Sí,No,Sí,Sí,False
6529,9267,13.0,60.0,2018-04-12,Nguyen-Thompson,Sí,36.98000970926328,-2.5971067745053227,9267,Flamenko,6.53,0.8,88.75,14.86,5,Sí,No,No,Sí,True
6530,9268,13.0,60.0,2018-03-29,Jones-Boyd,No,37.14777415947904,-2.3237371129725046,9268,Beef,5.37,0.43,96.61,14.73,10,Sí,No,No,Sí,True
6531,9269,13.0,60.0,2018-11-11,"Collins, Shields and Anthony",No,37.00210664749852,-2.687401319638204,9269,Negro,6.7,0.51,94.49,14.33,7,Sí,No,Sí,Sí,True
6532,9270,13.0,60.0,2018-01-24,Nguyen-Thompson,Sí,36.91470295160454,-2.7553304011816686,9270,Negro,6.88,0.59,94.14,14.43,6,Sí,No,Sí,Sí,True
6533,9271,13.0,60.0,2018-03-02,Strickland-Rose,Sí,36.97428925387645,-2.6588902263223435,9271,Flamenko,6.41,0.8,88.24,12.93,5,Sí,No,No,Sí,False
6534,9272,13.0,60.0,2018-01-09,"Murphy, Myers and Mitchell",No,37.17953444314139,-2.6457557461434624,9272,Adora,9.19,0.8,88.63,13.05,6,Sí,No,No,Sí,True
6535,9274,13.0,60.0,2018-12-04,Lopez and Sons,Sí,36.77494576917544,-2.2601217982547546,9274,Pera,5.12,0.38,94.45,12.95,6,Sí,Sí,Sí,Sí,True
6536,9275,13.0,60.0,2018-07-20,Lopez and Sons,No,37.06155709242165,-2.799132459468577,9275,San Marzano,3.94,0.3,95.8,13.26,9,Sí,Sí,No,Sí,False
6537,9276,13.0,60.0,2018-10-10,Strickland-Rose,No,37.13620142748121,-2.2540192391606,9276,Liso,6.36,0.48,96.31,14.09,10,Sí,No,Sí,Sí,True
6538,9278,13.0,60.0,2018-01-19,Nguyen-Thompson,Sí,36.773035951934375,-2.548637867500874,9278,Pera,5.94,0.33,94.33,13.84,7,Sí,Sí,Sí,Sí,True
6539,9279,13.0,60.0,2018-01-05,"Rodriguez, Montgomery and Valentine",No,36.99679385868367,-2.300293050357526,9279,Cherry Rama,6.89,0.76,89.58,9.7,2,Sí,No,Sí,Sí,False
6540,9280,13.0,60.0,2018-02-18,"Roberson, Hunter and Webb",No,36.79970451664203,-2.4260723726659257,9280,Cherry Redondo,7.31,0.67,86.53,11.07,1,Sí,No,Sí,Sí,False
6541,9281,13.0,60.0,2018-08-09,Nguyen-Thompson,No,36.97420064808723,-2.321769007593915,9281,Rama,5.44,0.34,93.59,14.26,6,Sí,Sí,Sí,Sí,True
6542,9282,13.0,60.0,2018-10-01,Lopez and Sons,No,37.18887753266132,-2.249198375023129,9282,Larga Vida,5.39,0.4,95.31,11.8,9,Sí,No,Sí,Sí,False
6543,9283,13.0,60.0,2018-04-10,Jones-Boyd,Sí,36.839254271115344,-2.3605316135214998,9283,Rebelión,6.75,0.31,94.03,14.7,8,Sí,Sí,No,Sí,True
6544,9284,13.0,60.0,2018-11-25,Lopez and Sons,No,37.005753276998426,-2.376513915251339,9284,Pera,5.33,0.35,94.47,12.5,7,Sí,Sí,Sí,Sí,True
6545,9285,13.0,60.0,2018-07-29,"Collins, Shields and Anthony",No,36.78686086822911,-2.683306136478848,9285,San Marzano,3.84,0.3,95.83,13.93,11,Sí,Sí,No,Sí,True
6546,9287,13.0,60.0,2018-01-26,Strickland-Rose,No,37.05047530536706,-2.6584296278883346,9287,Negro,6.07,0.44,94.7,12.39,6,Sí,No,Sí,Sí,True
6547,9288,13.0,60.0,2018-11-04,"Roberson, Hunter and Webb",No,36.8663439189901,-2.71591191247964,9288,Larga Vida,5.09,0.44,95.08,11.48,7,Sí,No,Sí,Sí,False
6548,9289,13.0,60.0,2018-04-13,Jones-Boyd,No,36.81091121588993,-2.3078176107543373,9289,Beef,5.44,0.41,96.08,13.1,10,Sí,No,No,Sí,True
6549,9290,13.0,60.0,2018-01-25,Nguyen-Thompson,Sí,36.80074901032108,-2.5309369274323714,9290,Larga Vida,5.24,0.47,95.39,11.03,9,Sí,No,Sí,Sí,False
6550,9291,13.0,60.0,2018-01-07,Schneider-Rasmussen,No,37.15513577116189,-2.4483615437574366,9291,Corazón de Buey,2.59,0.3,97.67,12.68,8,Sí,No,Sí,Sí,False
6551,9292,13.0,60.0,2018-04-22,Strickland-Rose,Sí,37.19108335114058,-2.264845812200506,9292,Adora,7.15,0.8,87.84,12.71,5,Sí,No,No,Sí,True
6552,9293,13.0,60.0,2018-01-04,Estrada LLC,No,36.95942612611633,-2.2503328772361373,9293,Rebelión,7.69,0.31,94.98,13.04,7,Sí,Sí,No,Sí,True
6553,9295,13.0,60.0,2018-12-04,"Rodriguez, Montgomery and Valentine",Sí,36.8135165282283,-2.4700884035880266,9295,Adora,7.11,0.8,87.48,12.29,8,Sí,No,No,Sí,True
6554,9297,13.0,60.0,2018-12-30,Strickland-Rose,No,37.06906992658345,-2.322113242335168,9297,Rama,5.38,0.3,93.33,14.7,6,Sí,Sí,Sí,Sí,True
6555,9298,13.0,60.0,2018-12-22,Schneider-Rasmussen,No,36.70846349507152,-2.5400925755878494,9298,Raf,8.25,0.57,92.76,11.11,7,Sí,No,Sí,Sí,True
6556,9303,13.0,60.0,2018-11-18,"Rodriguez, Montgomery and Valentine",No,37.11263101534697,-2.5870129975799623,9303,Cherry Redondo,7.19,0.64,87.31,11.14,2,Sí,No,Sí,Sí,False
6557,9304,13.0,60.0,2018-12-16,"Roberson, Hunter and Webb",No,36.98416492657898,-2.3852072821109696,9304,Flamenko,6.09,0.8,87.19,12.19,5,Sí,No,No,Sí,False
6558,9306,13.0,60.0,2018-12-25,Nguyen-Thompson,No,36.89468845115236,-2.625900158919612,9306,Cherry Redondo,7.13,0.66,86.96,11.25,1,Sí,No,Sí,Sí,False
6559,9307,13.0,60.0,2018-05-04,Schneider-Rasmussen,Sí,37.19481440513624,-2.4920648451713903,9307,Rama,5.48,0.34,93.43,13.64,6,Sí,Sí,Sí,Sí,True
6560,9309,13.0,60.0,2018-12-13,Strickland-Rose,No,37.10613731029145,-2.4010308867704264,9309,Pera,5.41,0.32,92.08,13.9,7,Sí,Sí,Sí,Sí,True
6561,9311,13.0,60.0,2018-12-21,Estrada LLC,No,36.87928227954581,-2.3043912447833663,9311,Beef,5.06,0.42,96.51,14.23,10,Sí,No,No,Sí,True
6562,9312,13.0,60.0,2018-11-22,Jones-Boyd,Sí,36.804012066740434,-2.6008916037238303,9312,Negro,6.86,0.4,94.25,12.83,7,Sí,No,Sí,Sí,True
6563,9313,13.0,60.0,2018-04-24,"Roberson, Hunter and Webb",No,36.77572937969896,-2.468653605950021,9313,Rebelión,7.35,0.31,94.66,12.81,9,Sí,Sí,No,Sí,True
6564,9316,13.0,60.0,2018-12-13,Schneider-Rasmussen,Sí,37.16472032476205,-2.2411412983772587,9316,Pera,5.5,0.33,93.35,14.21,6,Sí,Sí,Sí,Sí,True
6565,9317,13.0,60.0,2018-12-03,Estrada LLC,Sí,36.86078018251375,-2.427541862269837,9317,Adora,8.36,0.8,86.31,14.03,7,Sí,No,No,Sí,True
6566,9319,13.0,60.0,2018-11-06,Strickland-Rose,No,36.96423262523117,-2.6675055498092823,9319,Negro,6.31,0.58,94.43,14.68,6,Sí,No,Sí,Sí,True
6567,9322,13.0,60.0,2018-01-13,"Roberson, Hunter and Webb",Sí,37.15719695925239,-2.7146758076579216,9322,Cherry Rama,7.65,1.0,84.01,8.02,1,Sí,No,Sí,Sí,False
6568,9323,13.0,60.0,2018-08-20,Lopez and Sons,No,36.86399875251324,-2.604082821000427,9323,Pera,5.68,0.33,94.13,14.38,6,Sí,Sí,Sí,Sí,True
6569,9324,13.0,60.0,2018-10-02,"Rodriguez, Montgomery and Valentine",No,36.7823852669003,-2.502000137659816,9324,Negro,6.64,0.58,94.5,13.16,7,Sí,No,Sí,Sí,True
6570,9326,13.0,60.0,2018-05-22,Nguyen-Thompson,No,36.85525852321478,-2.475702658264934,9326,Cherry Redondo,7.22,0.69,86.77,11.27,3,Sí,No,Sí,Sí,False
6571,9327,13.0,60.0,2018-08-11,Nguyen-Thompson,Sí,36.73374398883823,-2.4459800123158053,9327,Rama,5.34,0.34,94.75,13.05,7,Sí,Sí,Sí,Sí,True
6572,9328,13.0,60.0,2018-03-15,Jones-Boyd,Sí,36.94936984401952,-2.37956263570194,9328,Cherry Rama,7.98,0.9,90.37,9.69,3,Sí,No,Sí,Sí,False
6573,9330,13.0,60.0,2018-03-24,"Rodriguez, Montgomery and Valentine",No,37.086283478625774,-2.371661193254674,9330,Negro,6.33,0.51,94.77,12.88,6,Sí,No,Sí,Sí,True
6574,9331,13.0,60.0,2018-09-17,"Murphy, Myers and Mitchell",No,36.88793803003706,-2.700214414904436,9331,Corazon Casi,4.6,0.25,96.95,16.94,10,No,No,Sí,Sí,True
6575,9332,13.0,60.0,2018-10-09,"Roberson, Hunter and Webb",Sí,36.88417342238482,-2.6427394966811244,9332,Liso,6.2,0.4,96.92,14.58,8,Sí,No,Sí,Sí,True
6576,9334,13.0,60.0,2018-03-14,"Roberson, Hunter and Webb",No,37.12161182537399,-2.301124962013368,9334,Larga Vida,5.11,0.43,95.07,11.99,8,Sí,No,Sí,Sí,False
6577,9336,13.0,60.0,2018-12-21,Jones-Boyd,Sí,37.07306699292771,-2.231160804947422,9336,Cherry Pera,7.64,0.53,87.26,14.83,3,Sí,No,Sí,Sí,True
6578,9337,13.0,60.0,2018-02-02,"Rodriguez, Montgomery and Valentine",Sí,37.036617494534816,-2.3197462545911662,9337,Corazón de Buey,3.5,0.3,97.77,12.14,13,Sí,No,Sí,Sí,False
6579,9338,13.0,60.0,2018-05-18,Lopez and Sons,Sí,37.026802659971885,-2.452577978335334,9338,Cherry Redondo,6.75,0.64,86.5,11.0,3,Sí,No,Sí,Sí,False
6580,9340,13.0,60.0,2018-07-23,Strickland-Rose,No,37.00908842680892,-2.6704120426733624,9340,San Marzano,4.1,0.3,95.75,12.87,12,Sí,Sí,No,Sí,False
6581,9342,13.0,60.0,2018-12-11,"Rodriguez, Montgomery and Valentine",No,36.70688463869838,-2.739338879864636,9342,Beef,5.34,0.41,96.92,12.9,10,Sí,No,No,Sí,True
6582,9343,13.0,60.0,2018-05-27,Nguyen-Thompson,No,37.03208520600668,-2.395895341569517,9343,Rebelión,7.31,0.32,94.1,13.55,9,Sí,Sí,No,Sí,True
6583,9344,13.0,60.0,2018-02-08,Jones-Boyd,No,36.74989817483567,-2.76741961775444,9344,Cherry Pera,8.52,0.53,86.98,16.7,3,Sí,No,Sí,Sí,True
6584,9346,13.0,60.0,2018-12-30,Nguyen-Thompson,No,37.044096730010686,-2.27977603693496,9346,Beef,5.14,0.41,96.94,12.25,10,Sí,No,No,Sí,True
6585,9347,13.0,60.0,2018-12-14,Schneider-Rasmussen,No,36.722861825020935,-2.5108666612159234,9347,Corazón de Buey,2.46,0.3,97.8,12.44,11,Sí,No,Sí,Sí,False
6586,9349,13.0,60.0,2018-08-31,"Murphy, Myers and Mitchell",Sí,36.98807821537626,-2.4362528068405327,9349,Rama,5.16,0.34,94.66,14.96,8,Sí,Sí,Sí,Sí,True
6587,9350,13.0,60.0,2018-10-24,"Roberson, Hunter and Webb",No,36.72788561650079,-2.541052423017929,9350,Cherry Rama,6.7,0.86,85.76,9.32,1,Sí,No,Sí,Sí,False
6588,9351,13.0,60.0,2018-12-17,Strickland-Rose,No,37.0710832822936,-2.5343594991286427,9351,Pera,6.47,0.37,94.82,14.84,6,Sí,Sí,Sí,Sí,True
6589,9352,13.0,60.0,2018-10-26,"Murphy, Myers and Mitchell",No,37.143856103599504,-2.608885619656532,9352,Larga Vida,5.03,0.41,95.32,10.12,8,Sí,No,Sí,Sí,False
6590,9353,13.0,60.0,2018-11-30,Lopez and Sons,Sí,36.91542965620743,-2.35701093853054,9353,Corazon Casi,3.96,0.24,97.72,14.7,8,No,No,Sí,Sí,True
6591,9354,13.0,60.0,2018-03-16,Schneider-Rasmussen,Sí,36.72649018031428,-2.469727712912697,9354,Liso,6.11,0.48,96.57,15.77,10,Sí,No,Sí,Sí,True
6592,9355,13.0,60.0,2018-02-11,Lopez and Sons,No,36.98386407969977,-2.5816437390474856,9355,Rama,5.31,0.31,93.3,13.9,7,Sí,Sí,Sí,Sí,True
6593,9356,13.0,60.0,2018-12-28,Lopez and Sons,No,36.74026701073022,-2.603827978908352,9356,Larga Vida,5.36,0.4,95.35,11.34,6,Sí,No,Sí,Sí,False
6594,9357,13.0,60.0,2018-12-20,Schneider-Rasmussen,No,36.93102941295029,-2.45427313490885,9357,Rama,5.31,0.34,94.63,14.69,8,Sí,Sí,Sí,Sí,True
6595,9358,13.0,60.0,2018-03-03,Lopez and Sons,No,36.84884145278107,-2.7302511806412566,9358,Adora,9.74,0.8,86.2,12.83,7,Sí,No,No,Sí,True
6596,9360,13.0,60.0,2018-06-08,"Murphy, Myers and Mitchell",No,37.0869352322443,-2.396939266887215,9360,Rebelión,6.24,0.39,94.68,14.55,7,Sí,Sí,No,Sí,True
6597,9361,13.0,60.0,2018-05-07,Nguyen-Thompson,No,37.02096948075555,-2.4118847509740795,9361,Cherry Redondo,7.13,0.67,87.73,10.86,3,Sí,No,Sí,Sí,False
6598,9363,13.0,60.0,2018-02-08,"Collins, Shields and Anthony",Sí,36.811800800014495,-2.7063266560273416,9363,Adora,8.07,0.8,89.47,14.87,8,Sí,No,No,Sí,True
6599,9365,13.0,60.0,2018-12-18,Lopez and Sons,No,36.997545644952034,-2.3701874187553638,9365,Adora,7.07,0.8,86.66,12.24,5,Sí,No,No,Sí,False
6600,9366,13.0,60.0,2018-05-29,"Rodriguez, Montgomery and Valentine",No,37.08165239923831,-2.249470223970415,9366,Flamenko,6.9,0.8,88.51,14.75,6,Sí,No,No,Sí,True
6601,9368,13.0,60.0,2018-08-09,Nguyen-Thompson,No,36.94250323490617,-2.7251474155923434,9368,Rebelión,6.51,0.36,94.92,14.87,9,Sí,Sí,No,Sí,True
6602,9369,13.0,60.0,2018-11-27,Strickland-Rose,Sí,37.05328046048868,-2.743560852244482,9369,Pera,5.78,0.37,92.27,14.46,7,Sí,Sí,Sí,Sí,True
6603,9370,13.0,60.0,2018-03-30,"Collins, Shields and Anthony",No,36.88996417827219,-2.668822445921819,9370,Pera,5.52,0.37,92.45,14.66,6,Sí,Sí,Sí,Sí,True
6604,9371,13.0,60.0,2018-11-01,"Rodriguez, Montgomery and Valentine",Sí,37.09091384056439,-2.2859942253162613,9371,Cherry Pera,7.79,0.49,88.13,19.01,2,Sí,No,Sí,Sí,True
6605,9372,13.0,60.0,2018-01-03,Schneider-Rasmussen,Sí,36.7179063403528,-2.704147436046557,9372,Cherry Redondo,7.27,0.66,87.08,10.95,3,Sí,No,Sí,Sí,False
6606,9373,13.0,60.0,2018-10-11,Lopez and Sons,No,36.87698985472935,-2.499095235899931,9373,Negro,6.54,0.52,94.79,14.03,7,Sí,No,Sí,Sí,True
6607,9375,13.0,60.0,2018-10-17,Schneider-Rasmussen,No,36.78469661217998,-2.306973470158153,9375,Rama,5.35,0.34,93.5,13.68,7,Sí,Sí,Sí,Sí,True
6608,9376,13.0,60.0,2018-04-07,Jones-Boyd,No,36.78105871558454,-2.3076194446595064,9376,Liso,6.34,0.42,96.67,12.11,10,Sí,No,Sí,Sí,True
6609,9377,13.0,60.0,2018-05-06,Jones-Boyd,No,37.14784708534722,-2.78277785337522,9377,Larga Vida,5.48,0.47,95.02,11.66,7,Sí,No,Sí,Sí,False
6610,9378,13.0,60.0,2018-12-15,Estrada LLC,Sí,36.997580597065614,-2.522619516153963,9378,Liso,6.0,0.39,96.4,12.44,10,Sí,No,Sí,Sí,True
6611,9380,13.0,60.0,2018-12-20,Nguyen-Thompson,No,36.78937018255523,-2.664497498494789,9380,Flamenko,6.98,0.8,87.23,12.65,6,Sí,No,No,Sí,True
6612,9382,13.0,60.0,2018-03-01,"Collins, Shields and Anthony",No,36.93850612721054,-2.2984998316028813,9382,Raf,7.79,0.65,92.07,13.53,8,Sí,No,Sí,Sí,True
6613,9383,13.0,60.0,2018-03-26,Schneider-Rasmussen,No,36.91272247765161,-2.709771020876593,9383,Corazón de Buey,3.65,0.3,97.79,12.26,13,Sí,No,Sí,Sí,False
6614,9385,13.0,60.0,2018-02-26,"Collins, Shields and Anthony",No,36.87388499799369,-2.3942040479290627,9385,Negro,6.06,0.42,94.79,14.65,6,Sí,No,Sí,Sí,True
6615,9386,13.0,60.0,2018-01-28,"Collins, Shields and Anthony",No,36.96432236231271,-2.6228498482793454,9386,Cherry Redondo,6.94,0.64,87.36,10.78,2,Sí,No,Sí,Sí,False
6616,9387,13.0,60.0,2018-12-30,"Murphy, Myers and Mitchell",No,36.72216324182476,-2.6755391789259764,9387,Negro,6.44,0.45,94.75,13.45,7,Sí,No,Sí,Sí,True
6617,9388,17.0,50.0,2018-02-22,Estrada LLC,No,36.94777909418218,-2.6969385443159144,9388,San Marzano,3.71,0.3,95.97,13.39,9,Sí,Sí,No,Sí,False
6618,9389,17.0,50.0,2018-04-02,"Collins, Shields and Anthony",Sí,36.80548926650474,-2.615675201370308,9389,Rebelión,7.46,0.31,94.38,14.77,9,Sí,Sí,No,Sí,True
6619,9390,17.0,50.0,2018-07-31,"Rodriguez, Montgomery and Valentine",No,36.86128823533461,-2.576326328315646,9390,Rebelión,6.96,0.32,94.26,14.37,8,Sí,Sí,No,Sí,True
6620,9391,17.0,50.0,2018-12-03,"Roberson, Hunter and Webb",No,37.08437086311699,-2.7978972010947736,9391,Corazón de Buey,3.47,0.3,97.7,12.57,8,Sí,No,Sí,Sí,False
6621,9392,17.0,50.0,2018-02-03,Schneider-Rasmussen,Sí,36.8068527516812,-2.6314600016052863,9392,San Marzano,4.03,0.3,95.56,13.5,11,Sí,Sí,No,Sí,True
6622,9393,17.0,50.0,2018-06-12,"Rodriguez, Montgomery and Valentine",No,36.9879673498956,-2.2878239740070603,9393,Rebelión,6.8,0.33,94.31,12.35,9,Sí,Sí,No,Sí,True
6623,9394,17.0,50.0,2018-02-05,Jones-Boyd,No,36.94712943715207,-2.6861784094598864,9394,Rama,5.23,0.3,93.57,13.79,7,Sí,Sí,Sí,Sí,True
6624,9395,17.0,50.0,2018-10-02,"Murphy, Myers and Mitchell",No,37.092619963460855,-2.509824131590184,9395,Raf,7.95,0.63,93.23,10.26,8,Sí,No,Sí,Sí,True
6625,9398,17.0,50.0,2018-12-27,Strickland-Rose,No,36.77907432845978,-2.602113325285905,9398,Corazon Casi,3.63,0.24,97.51,15.4,9,No,No,Sí,Sí,True
6626,9399,17.0,50.0,2018-11-01,Jones-Boyd,No,36.78342098268282,-2.6324117534766427,9399,Raf,6.15,0.67,93.01,11.86,8,Sí,No,Sí,Sí,True
6627,9403,17.0,50.0,2018-01-12,Lopez and Sons,No,36.71417895592541,-2.6211599781440267,9403,Larga Vida,5.2,0.46,95.44,10.77,6,Sí,No,Sí,Sí,False
6628,9404,17.0,50.0,2018-10-11,Strickland-Rose,Sí,36.81463536289469,-2.696026726393,9404,Rama,5.39,0.33,94.19,12.36,8,Sí,Sí,Sí,Sí,False
6629,9405,17.0,50.0,2018-08-26,Strickland-Rose,No,37.07492712227887,-2.4598733382460587,9405,Rebelión,7.49,0.3,94.28,14.88,8,Sí,Sí,No,Sí,True
6630,9406,17.0,50.0,2018-04-07,Jones-Boyd,No,36.84032003462441,-2.5070392308883283,9406,Corazón de Buey,2.72,0.3,97.65,12.56,9,Sí,No,Sí,Sí,False
6631,9407,17.0,50.0,2018-04-29,Estrada LLC,Sí,36.889870962613806,-2.725812415528262,9407,Pera,5.74,0.38,94.24,13.16,6,Sí,Sí,Sí,Sí,True
6632,9408,17.0,50.0,2018-10-01,Lopez and Sons,No,36.833869152139656,-2.286770268727041,9408,Raf,7.9,0.65,93.33,11.93,8,Sí,No,Sí,Sí,True
6633,9409,17.0,50.0,2018-10-08,Nguyen-Thompson,No,37.10782305573794,-2.4735693906043505,9409,Rama,5.09,0.34,94.13,12.5,7,Sí,Sí,Sí,Sí,False
6634,9410,17.0,50.0,2018-09-16,Estrada LLC,No,36.89609959377038,-2.506531645092989,9410,Cherry Pera,7.54,0.47,87.06,18.45,1,Sí,No,Sí,Sí,False
6635,9411,17.0,50.0,2018-04-13,Estrada LLC,Sí,36.92158675068522,-2.28013818472566,9411,Corazón de Buey,3.28,0.3,97.78,12.47,11,Sí,No,Sí,Sí,False
6636,9412,17.0,50.0,2018-02-06,"Roberson, Hunter and Webb",Sí,37.07190395824054,-2.3940425183516325,9412,Corazón de Buey,2.51,0.3,97.62,12.12,13,Sí,No,Sí,Sí,False
6637,9413,17.0,50.0,2018-05-17,"Collins, Shields and Anthony",No,37.04939741750904,-2.324051621978461,9413,Pera,5.02,0.31,94.45,13.72,6,Sí,Sí,Sí,Sí,True
6638,9414,17.0,50.0,2018-09-22,Lopez and Sons,No,36.784014011168175,-2.3850968515529614,9414,Negro,6.28,0.56,94.97,14.87,6,Sí,No,Sí,Sí,True
6639,9415,17.0,50.0,2018-11-27,Strickland-Rose,No,37.12639052127823,-2.662921778643193,9415,Rama,5.09,0.34,94.43,14.65,6,Sí,Sí,Sí,Sí,True
6640,9416,17.0,50.0,2018-05-08,"Rodriguez, Montgomery and Valentine",Sí,37.07222794024866,-2.6375297646250258,9416,San Marzano,3.66,0.3,95.9,13.17,11,Sí,Sí,No,Sí,False
6641,9417,17.0,50.0,2018-04-01,Nguyen-Thompson,No,37.05021654071752,-2.234954665269807,9417,Rebelión,7.79,0.39,94.72,14.22,8,Sí,Sí,No,Sí,True
6642,9418,17.0,50.0,2018-04-29,"Murphy, Myers and Mitchell",No,36.77488849840661,-2.654390174855324,9418,Negro,6.51,0.54,94.48,13.42,7,Sí,No,Sí,Sí,True
6643,9422,17.0,50.0,2018-07-01,Strickland-Rose,No,36.89336380569708,-2.6219721664977342,9422,Pera,6.13,0.4,92.57,13.34,7,Sí,Sí,Sí,Sí,True
6644,9425,17.0,50.0,2018-03-28,"Rodriguez, Montgomery and Valentine",No,36.8875068590333,-2.46532651871423,9425,Negro,6.55,0.57,94.03,13.39,7,Sí,No,Sí,Sí,True
6645,9427,17.0,50.0,2018-10-05,Schneider-Rasmussen,No,36.84691350880076,-2.5654446845722347,9427,Larga Vida,5.02,0.46,95.8,10.43,7,Sí,No,Sí,Sí,False
6646,9429,17.0,50.0,2018-12-22,Schneider-Rasmussen,No,36.78559636666216,-2.541552822728036,9429,Cherry Rama,6.77,0.84,83.26,9.7,3,Sí,No,Sí,Sí,False
6647,9430,17.0,50.0,2018-12-19,Schneider-Rasmussen,No,36.99026384428123,-2.22126337497798,9430,Adora,9.24,0.8,85.22,12.15,7,Sí,No,No,Sí,True
6648,9432,17.0,50.0,2018-04-27,Jones-Boyd,No,37.07503224185567,-2.310061331970658,9432,Larga Vida,5.2,0.42,95.58,10.39,8,Sí,No,Sí,Sí,False
6649,9435,17.0,50.0,2018-12-20,Lopez and Sons,No,37.020050852209465,-2.614506274472304,9435,Cherry Rama,6.79,0.94,83.16,8.79,1,Sí,No,Sí,Sí,False
6650,9436,17.0,51.0,2018-01-21,Strickland-Rose,No,36.88829212141146,-2.3041838507214094,9436,Beef,5.11,0.43,96.97,12.98,11,Sí,No,No,Sí,True
6651,9437,17.0,51.0,2018-01-11,Estrada LLC,Sí,36.72364661061098,-2.765434048953083,9437,Rama,5.38,0.32,93.04,13.15,7,Sí,Sí,Sí,Sí,True
6652,9438,17.0,51.0,2018-03-18,Strickland-Rose,No,36.89742737534244,-2.7025766224308296,9438,Pera,5.54,0.32,93.42,14.46,7,Sí,Sí,Sí,Sí,True
6653,9439,17.0,51.0,2018-09-02,"Murphy, Myers and Mitchell",No,37.04120330491352,-2.572029040195117,9439,Corazon Casi,4.26,0.25,96.92,14.19,9,No,No,Sí,Sí,True
6654,9440,17.0,51.0,2018-01-09,"Collins, Shields and Anthony",No,37.1088517095917,-2.563243968991661,9440,Cherry Redondo,6.86,0.66,87.09,10.85,3,Sí,No,Sí,Sí,False
6655,9441,17.0,51.0,2018-03-15,Schneider-Rasmussen,No,37.06518469488277,-2.48014190996738,9441,Rosa,5.14,0.44,96.96,12.06,10,Sí,No,No,Sí,False
6656,9442,17.0,51.0,2018-09-03,Nguyen-Thompson,No,36.794490064790494,-2.7047800663265265,9442,Raf,6.6,0.59,94.93,13.46,6,Sí,No,Sí,Sí,True
6657,9443,17.0,51.0,2018-12-18,Strickland-Rose,No,36.939929149338674,-2.740100394436964,9443,Beef,5.36,0.44,96.74,14.27,10,Sí,No,No,Sí,True
6658,9444,17.0,51.0,2018-01-07,"Collins, Shields and Anthony",Sí,36.80925978333297,-2.6909124638505992,9444,Adora,7.82,0.8,86.86,12.51,7,Sí,No,No,Sí,True
6659,9445,17.0,51.0,2018-05-28,Estrada LLC,No,37.05331071012181,-2.231435443553604,9445,Adora,8.9,0.8,86.2,13.23,6,Sí,No,No,Sí,True
6660,9448,16.0,51.0,2018-05-26,"Collins, Shields and Anthony",No,37.099465245323415,-2.4016184171358304,9448,Pera,6.32,0.35,92.18,12.4,6,Sí,Sí,Sí,Sí,True
6661,9449,16.0,51.0,2018-05-17,Strickland-Rose,No,37.00293359045571,-2.285877331972314,9449,Rosa,5.16,0.45,96.87,13.66,10,Sí,No,No,Sí,True
6662,9450,16.0,51.0,2018-10-08,Jones-Boyd,Sí,36.80010631872276,-2.4631951569147814,9450,Cherry Rama,7.52,0.84,83.21,8.05,3,Sí,No,Sí,Sí,False
6663,9452,16.0,51.0,2018-10-19,"Rodriguez, Montgomery and Valentine",No,36.99899449904167,-2.675369758738872,9452,Corazon Casi,3.94,0.21,97.07,18.17,8,No,No,Sí,Sí,True
6664,9453,16.0,51.0,2018-03-30,"Collins, Shields and Anthony",No,36.7417040761604,-2.71802137083634,9453,Flamenko,6.44,0.8,87.83,13.68,6,Sí,No,No,Sí,True
6665,9454,16.0,51.0,2018-01-24,"Collins, Shields and Anthony",No,36.86578243911836,-2.485027661740104,9454,Cherry Redondo,7.16,0.61,87.9,11.0,3,Sí,No,Sí,Sí,False
